nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
10440,9.28E+00,6.84E+00,1.35E+01,1.25E+01,-4.98E-03,-1.45E-03,-2.03E+00
10441,8.44E+00,5.77E+00,1.29E+01,1.25E+01,-1.43E-02,7.82E-04,-2.16E+00
10442,7.26E+00,4.08E+00,1.44E+01,1.25E+01,-1.70E-02,-1.05E-03,-2.16E+00
10443,8.39E+00,5.37E+00,1.40E+01,1.25E+01,-1.32E-02,2.01E-04,-2.10E+00
10444,1.50E+01,2.24E+00,9.04E-01,8.26E+00,2.72E-01,1.98E-01,-2.69E-01
10445,1.65E+01,6.56E+00,2.08E+00,1.24E+01,6.01E-03,7.22E-02,-6.41E-01
10446,1.83E+01,-6.85E+00,1.33E+01,1.24E+01,1.96E-03,-1.28E-02,-5.78E-01
10447,2.25E+01,-4.55E+00,5.38E+00,1.23E+01,7.50E-02,2.69E-02,0.00E+00
10448,2.19E+01,-5.19E+00,6.70E+00,1.23E+01,5.05E-02,-5.68E-03,-5.94E-02
10449,1.97E+01,-7.50E+00,8.70E+00,1.23E+01,0.00E+00,-1.75E-02,-3.32E-01
10450,1.90E+01,-6.75E+00,7.33E+00,1.24E+01,1.59E-02,-9.22E-03,-3.90E-01
10451,2.25E+01,-6.53E+00,8.73E+00,1.23E+01,1.28E-02,-1.99E-02,0.00E+00
10452,2.17E+01,-5.17E+00,7.62E+00,1.23E+01,4.17E-02,-2.05E-02,-8.16E-02
10453,2.17E+01,-4.98E+00,2.25E+00,1.23E+01,-1.10E-03,8.25E-02,-6.33E-02
10454,1.51E+01,-7.50E+00,1.02E+01,1.24E+01,0.00E+00,-2.63E-02,-1.08E+00
10455,1.94E+01,-3.16E+00,0.00E+00,1.12E+01,-2.42E-01,0.00E+00,-1.77E-01
10456,2.02E+01,-3.08E+00,9.03E-01,1.13E+01,-1.70E-01,1.78E-01,-1.22E-01
10457,2.14E+01,-3.38E+00,0.00E+00,1.14E+01,-2.07E-01,0.00E+00,-1.15E-01
10458,1.47E+01,-1.84E+00,0.00E+00,7.54E+00,-3.23E-01,0.00E+00,6.80E-02
10459,9.56E+00,7.50E+00,1.40E+01,1.24E+01,0.00E+00,-7.73E-04,-1.98E+00
10460,9.44E+00,5.82E+00,1.36E+01,1.24E+01,-1.16E-02,-2.81E-03,-2.01E+00
10461,9.57E+00,6.54E+00,1.50E+01,1.24E+01,-6.79E-03,0.00E+00,-1.96E+00
10462,6.77E+00,3.68E+00,1.50E+01,1.25E+01,-1.60E-02,0.00E+00,-2.16E+00
10463,7.32E+00,4.05E+00,1.34E+01,1.25E+01,-1.90E-02,-1.30E-03,-2.22E+00
10464,8.26E+00,3.94E+00,1.44E+01,1.25E+01,-1.78E-02,-3.03E-03,-2.11E+00
10465,1.47E+01,1.77E+00,0.00E+00,6.14E+00,4.42E-01,0.00E+00,-9.13E-02
10466,1.69E+01,3.66E+00,0.00E+00,1.18E+01,2.60E-01,0.00E+00,-2.34E-01
10467,1.68E+01,6.77E+00,9.39E-01,1.24E+01,1.46E-02,3.53E-02,-5.74E-01
10468,1.69E+01,7.50E+00,1.95E+00,1.24E+01,0.00E+00,5.70E-02,-5.96E-01
10469,1.69E+01,7.50E+00,0.00E+00,1.24E+01,2.93E-03,6.50E-03,-5.80E-01
10470,1.39E+01,2.19E+00,8.49E-01,8.18E+00,2.41E-01,2.11E-01,-2.50E-01
10471,1.86E+01,-7.50E+00,1.40E+01,1.24E+01,0.00E+00,-8.10E-03,-5.37E-01
10472,2.25E+01,-4.55E+00,4.29E+00,1.23E+01,6.41E-02,6.05E-02,0.00E+00
10473,2.06E+01,-7.50E+00,9.27E+00,1.23E+01,0.00E+00,-1.95E-02,-2.24E-01
10474,1.87E+01,-7.50E+00,8.17E+00,1.24E+01,0.00E+00,-1.48E-02,-4.46E-01
10475,2.25E+01,-7.50E+00,9.31E+00,1.23E+01,0.00E+00,-1.78E-02,-2.27E-02
10476,2.18E+01,-6.07E+00,9.06E+00,1.23E+01,1.74E-02,-2.43E-02,-8.29E-02
10477,2.12E+01,-6.73E+00,9.63E+00,1.23E+01,8.52E-03,-2.28E-02,-1.47E-01
10478,2.16E+01,-5.23E+00,8.73E+00,1.23E+01,2.84E-02,-2.96E-02,-9.77E-02
10479,2.03E+01,-3.76E+00,1.70E+00,1.22E+01,-4.40E-02,1.85E-01,-1.25E-01
10480,2.08E+01,-3.24E+00,4.98E-01,1.13E+01,-2.13E-01,9.82E-02,-1.02E-01
10481,2.25E+01,-4.61E+00,9.23E-01,1.23E+01,-7.77E-02,6.64E-02,0.00E+00
10482,2.25E+01,-4.00E+00,0.00E+00,1.21E+01,-1.48E-01,0.00E+00,-7.98E-02
10483,2.18E+01,-4.71E+00,1.60E+00,1.23E+01,-3.28E-02,8.83E-02,-4.87E-02
10484,2.18E+01,-3.88E+00,1.26E+00,1.22E+01,-8.80E-02,1.39E-01,-9.25E-02
10485,1.54E+01,-9.62E-01,0.00E+00,5.24E+00,-2.83E-01,0.00E+00,3.17E-01
10486,1.01E+01,6.64E+00,1.37E+01,1.24E+01,-5.70E-03,-3.24E-03,-1.92E+00
10487,9.00E+00,7.50E+00,1.31E+01,1.25E+01,0.00E+00,8.10E-04,-2.09E+00
10488,5.75E+00,4.64E+00,1.40E+01,1.25E+01,-1.40E-02,8.65E-03,-2.15E+00
10489,7.89E+00,3.68E+00,1.50E+01,1.25E+01,-1.69E-02,0.00E+00,-2.12E+00
10490,1.58E+01,1.77E+00,0.00E+00,6.16E+00,4.88E-01,0.00E+00,-2.12E-01
10491,1.44E+01,5.88E+00,4.22E+00,1.24E+01,-5.08E-02,7.88E-02,-1.11E+00
10492,1.68E+01,5.60E+00,0.00E+00,1.24E+01,6.91E-02,0.00E+00,-4.90E-01
10493,1.85E+01,-6.53E+00,1.26E+01,1.24E+01,3.46E-03,-1.74E-02,-5.36E-01
10494,1.94E+01,-7.50E+00,1.30E+01,1.23E+01,0.00E+00,-1.35E-02,-4.17E-01
10495,1.90E+01,-6.59E+00,1.34E+01,1.23E+01,2.30E-03,-1.26E-02,-4.72E-01
10496,1.87E+01,-5.87E+00,1.40E+01,1.24E+01,3.41E-03,-7.25E-03,-5.23E-01
10497,2.25E+01,-4.47E+00,3.18E+00,1.23E+01,4.23E-02,9.84E-02,0.00E+00
10498,2.25E+01,-4.58E+00,7.63E+00,1.23E+01,5.23E-02,-2.88E-02,0.00E+00
10499,1.83E+01,-6.64E+00,7.91E+00,1.24E+01,1.54E-02,-1.73E-02,-4.94E-01
10500,2.25E+01,-6.52E+00,9.87E+00,1.23E+01,9.86E-03,-2.35E-02,0.00E+00
10501,2.16E+01,-7.50E+00,9.84E+00,1.23E+01,0.00E+00,-2.05E-02,-1.18E-01
10502,2.17E+01,-4.56E+00,8.24E+00,1.23E+01,4.28E-02,-3.51E-02,-8.28E-02
10503,2.25E+01,-5.56E+00,9.28E+00,1.23E+01,2.11E-02,-2.83E-02,0.00E+00
10504,2.16E+01,-2.87E+00,9.28E-01,1.07E+01,-1.78E-01,1.67E-01,-1.54E-01
10505,1.53E+01,-1.58E+00,9.79E-01,7.16E+00,-2.47E-01,6.70E-03,-9.34E-02
10506,1.01E+01,7.50E+00,1.31E+01,1.24E+01,0.00E+00,-4.12E-03,-1.94E+00
10507,9.98E+00,6.15E+00,1.43E+01,1.24E+01,-8.39E-03,-1.88E-03,-1.92E+00
10508,9.55E+00,6.69E+00,1.27E+01,1.25E+01,-7.63E-03,-2.94E-03,-2.04E+00
10509,9.41E+00,5.40E+00,1.44E+01,1.24E+01,-1.30E-02,-1.64E-03,-1.98E+00
10510,5.64E+00,3.67E+00,1.50E+01,1.25E+01,-1.42E-02,0.00E+00,-2.11E+00
10511,7.06E+00,3.30E+00,1.43E+01,1.25E+01,-1.73E-02,-1.77E-03,-2.19E+00
10512,1.74E+01,4.66E+00,0.00E+00,1.24E+01,1.47E-01,0.00E+00,-3.41E-01
10513,1.52E+01,1.37E+00,8.55E-01,5.77E+00,4.15E-01,-2.01E-01,2.81E-02
10514,1.30E+01,7.50E+00,4.90E+00,1.24E+01,0.00E+00,6.31E-02,-1.68E+00
10515,1.68E+01,6.23E+00,4.52E-01,1.24E+01,3.34E-02,2.32E-02,-5.57E-01
10516,1.74E+01,7.50E+00,9.71E-01,1.24E+01,0.00E+00,3.04E-02,-4.86E-01
10517,1.92E+01,-6.87E+00,1.41E+01,1.23E+01,1.71E-03,-6.64E-03,-4.57E-01
10518,2.16E+01,-4.96E+00,3.90E+00,1.23E+01,4.48E-02,5.99E-02,-5.70E-02
10519,2.19E+01,-4.57E+00,7.17E+00,1.23E+01,6.05E-02,-2.24E-02,-5.00E-02
10520,2.02E+01,-6.81E+00,9.74E+00,1.23E+01,7.81E-03,-2.32E-02,-2.70E-01
10521,2.25E+01,-4.57E+00,8.74E+00,1.23E+01,3.49E-02,-3.65E-02,0.00E+00
10522,2.09E+01,-5.10E+00,2.52E+00,1.23E+01,8.79E-03,7.64E-02,-1.20E-01
10523,2.09E+01,-3.19E+00,1.41E+00,1.17E+01,-9.51E-02,2.26E-01,-1.63E-01
10524,1.56E+01,-1.95E+00,0.00E+00,7.81E+00,-3.33E-01,0.00E+00,-2.03E-01
10525,1.48E+01,-4.16E-02,0.00E+00,4.54E+00,8.37E-02,0.00E+00,7.46E-01
10526,1.01E+01,5.57E+00,1.50E+01,1.24E+01,-1.17E-02,0.00E+00,-1.89E+00
10527,7.33E+00,2.74E+00,1.50E+01,1.25E+01,-1.56E-02,0.00E+00,-2.17E+00
10528,9.02E+00,3.66E+00,1.50E+01,1.24E+01,-1.77E-02,0.00E+00,-2.02E+00
10529,1.71E+01,5.25E+00,6.29E-01,1.24E+01,8.16E-02,4.84E-02,-4.15E-01
10530,1.53E+01,8.64E-01,0.00E+00,4.74E+00,4.40E-01,0.00E+00,3.77E-01
10531,1.74E+01,6.56E+00,0.00E+00,1.24E+01,3.07E-02,0.00E+00,-4.85E-01
10532,1.86E+01,-7.50E+00,1.20E+01,1.24E+01,0.00E+00,-2.00E-02,-5.30E-01
10533,1.80E+01,-6.64E+00,1.18E+01,1.24E+01,4.55E-03,-2.20E-02,-6.11E-01
10534,1.91E+01,-7.50E+00,1.50E+01,1.23E+01,4.76E-04,-2.20E-03,-4.59E-01
10535,2.16E+01,-4.08E+00,3.70E+00,1.24E+01,7.11E-02,9.93E-02,-5.09E-02
10536,2.25E+01,-3.48E+00,4.82E+00,1.23E+01,1.22E-01,6.86E-02,0.00E+00
10537,2.06E+01,-7.50E+00,1.04E+01,1.23E+01,0.00E+00,-2.22E-02,-2.33E-01
10538,2.25E+01,-7.50E+00,1.04E+01,1.23E+01,0.00E+00,-2.20E-02,-2.59E-02
10539,2.16E+01,-5.94E+00,1.01E+01,1.23E+01,1.36E-02,-2.68E-02,-1.06E-01
10540,2.19E+01,-6.60E+00,1.04E+01,1.23E+01,7.04E-03,-2.41E-02,-8.11E-02
10541,2.18E+01,-4.08E+00,9.19E+00,1.23E+01,3.34E-02,-4.32E-02,-7.31E-02
10542,2.16E+01,-5.15E+00,9.72E+00,1.23E+01,2.17E-02,-3.17E-02,-1.02E-01
10543,2.25E+01,-4.20E+00,2.03E+00,1.23E+01,-1.49E-02,1.37E-01,0.00E+00
10544,2.14E+01,-4.01E+00,2.33E+00,1.23E+01,1.02E-02,1.57E-01,-7.51E-02
10545,2.15E+01,-2.19E+00,0.00E+00,8.54E+00,-3.20E-01,0.00E+00,-9.56E-02
10546,2.25E+01,-2.87E+00,0.00E+00,1.02E+01,-2.47E-01,0.00E+00,-7.99E-02
10547,1.60E+01,-1.23E+00,8.17E-01,6.21E+00,-3.13E-01,-1.94E-01,1.90E-02
10548,9.04E+00,4.32E+00,1.41E+01,1.25E+01,-1.78E-02,-4.72E-03,-2.04E+00
10549,1.80E+01,4.75E+00,9.61E-01,1.23E+01,1.11E-01,1.05E-01,-2.86E-01
10550,1.53E+01,2.63E+00,1.62E+00,1.06E+01,5.48E-02,3.62E-01,-4.52E-01
10551,1.80E+01,6.87E+00,9.00E-01,1.24E+01,1.44E-02,3.27E-02,-3.95E-01
10552,1.80E+01,7.50E+00,0.00E+00,1.24E+01,2.82E-03,6.56E-03,-3.82E-01
10553,1.76E+01,5.89E+00,1.14E+00,1.24E+01,4.28E-02,6.01E-02,-4.10E-01
10554,1.96E+01,-6.60E+00,1.25E+01,1.23E+01,3.18E-03,-1.74E-02,-3.84E-01
10555,2.00E+01,-6.93E+00,1.32E+01,1.23E+01,1.61E-03,-1.32E-02,-3.28E-01
10556,1.97E+01,-7.50E+00,1.41E+01,1.23E+01,0.00E+00,-6.12E-03,-3.74E-01
10557,2.06E+01,-5.22E+00,4.09E+00,1.23E+01,4.43E-02,5.24E-02,-1.42E-01
10558,2.25E+01,-3.63E+00,5.99E+00,1.23E+01,1.13E-01,5.63E-03,0.00E+00
10559,2.18E+01,-3.77E+00,7.41E+00,1.23E+01,7.14E-02,-4.27E-02,-4.97E-02
10560,2.11E+01,-6.64E+00,1.07E+01,1.23E+01,6.31E-03,-2.36E-02,-1.71E-01
10561,1.96E+01,-7.50E+00,9.88E+00,1.23E+01,0.00E+00,-2.24E-02,-3.63E-01
10562,2.25E+01,-5.54E+00,1.04E+01,1.23E+01,1.44E-02,-2.83E-02,0.00E+00
10563,2.09E+01,-2.45E+00,9.29E-01,9.63E+00,-2.11E-01,1.58E-01,-1.80E-01
10564,2.04E+01,-2.69E+00,0.00E+00,9.94E+00,-2.84E-01,0.00E+00,-3.85E-02
10565,1.61E+01,-2.06E+00,9.04E-01,8.68E+00,-2.26E-01,1.49E-01,-1.56E-01
10566,1.63E+01,-1.55E+00,0.00E+00,6.55E+00,-3.64E-01,0.00E+00,1.14E-01
10567,1.58E+01,8.24E-03,0.00E+00,4.89E+00,1.05E-01,0.00E+00,7.75E-01
10568,1.13E+01,7.50E+00,1.31E+01,1.24E+01,0.00E+00,-6.96E-03,-1.76E+00
10569,9.48E+00,4.81E+00,1.35E+01,1.24E+01,-1.70E-02,-6.07E-03,-2.01E+00
10570,1.79E+01,5.62E+00,0.00E+00,1.24E+01,7.67E-02,0.00E+00,-3.65E-01
10571,1.63E+01,1.70E+00,8.14E-01,6.64E+00,3.94E-01,-4.17E-02,-1.33E-01
10572,1.65E+01,7.74E-01,0.00E+00,5.21E+00,4.05E-01,0.00E+00,5.44E-01
10573,1.74E+01,6.70E+00,1.59E+00,1.24E+01,1.45E-02,5.86E-02,-4.84E-01
10574,1.13E+01,3.93E+00,1.54E+00,1.25E+01,-1.49E-02,1.92E-01,-1.94E+00
10575,1.97E+01,-7.50E+00,1.18E+01,1.23E+01,0.00E+00,-1.97E-02,-3.69E-01
10576,1.91E+01,-6.61E+00,1.17E+01,1.23E+01,4.62E-03,-2.18E-02,-4.48E-01
10577,1.74E+01,-7.50E+00,1.20E+01,1.24E+01,0.00E+00,-2.03E-02,-7.08E-01
10578,1.98E+01,-6.20E+00,1.36E+01,1.23E+01,2.79E-03,-1.03E-02,-3.59E-01
10579,1.98E+01,-6.58E+00,1.50E+01,1.23E+01,1.97E-03,0.00E+00,-3.70E-01
10580,2.25E+01,-4.58E+00,6.51E+00,1.23E+01,6.89E-02,-7.47E-03,0.00E+00
10581,2.25E+01,-3.74E+00,3.82E+00,1.24E+01,9.51E-02,1.14E-01,0.00E+00
10582,2.16E+01,-3.10E+00,5.76E+00,1.23E+01,1.47E-01,1.42E-02,-3.36E-02
10583,2.09E+01,-4.60E+00,7.72E+00,1.23E+01,5.13E-02,-3.10E-02,-1.50E-01
10584,2.25E+01,-3.59E+00,8.22E+00,1.23E+01,5.28E-02,-5.22E-02,0.00E+00
10585,2.16E+01,-7.50E+00,1.10E+01,1.23E+01,0.00E+00,-2.13E-02,-1.22E-01
10586,2.04E+01,-6.62E+00,1.09E+01,1.23E+01,6.04E-03,-2.38E-02,-2.65E-01
10587,1.99E+01,-7.50E+00,1.09E+01,1.23E+01,0.00E+00,-2.26E-02,-3.37E-01
10588,2.25E+01,-6.49E+00,1.10E+01,1.23E+01,5.96E-03,-2.32E-02,0.00E+00
10589,2.25E+01,-4.60E+00,9.80E+00,1.23E+01,2.39E-02,-3.62E-02,0.00E+00
10590,2.20E+01,-3.51E+00,2.28E+00,1.22E+01,2.56E-02,2.20E-01,-7.14E-02
10591,2.16E+01,-1.65E+00,7.16E-01,7.58E+00,-3.14E-01,-5.43E-02,-1.36E-01
10592,1.67E+01,-5.60E-01,0.00E+00,5.35E+00,-1.72E-01,0.00E+00,6.71E-01
10593,9.56E+00,3.81E+00,1.44E+01,1.24E+01,-1.82E-02,-5.03E-03,-1.97E+00
10594,1.84E+01,4.72E+00,0.00E+00,1.24E+01,1.47E-01,0.00E+00,-2.31E-01
10595,1.83E+01,5.49E+00,7.35E-01,1.24E+01,7.14E-02,4.70E-02,-3.07E-01
10596,1.86E+01,7.50E+00,9.65E-01,1.24E+01,0.00E+00,3.20E-02,-3.41E-01
10597,2.05E+01,-7.50E+00,1.25E+01,1.23E+01,0.00E+00,-1.60E-02,-2.60E-01
10598,1.76E+01,-6.27E+00,1.11E+01,1.24E+01,8.70E-03,-2.70E-02,-6.65E-01
10599,1.79E+01,-7.50E+00,1.10E+01,1.24E+01,0.00E+00,-2.37E-02,-6.15E-01
10600,2.06E+01,-7.50E+00,1.35E+01,1.23E+01,0.00E+00,-9.65E-03,-2.63E-01
10601,2.02E+01,-6.87E+00,1.42E+01,1.23E+01,1.24E-03,-6.29E-03,-3.09E-01
10602,2.03E+01,-7.50E+00,1.50E+01,1.23E+01,3.86E-04,-9.67E-04,-3.03E-01
10603,2.15E+01,-3.02E+00,3.55E+00,1.23E+01,1.51E-01,1.82E-01,-7.87E-02
10604,2.25E+01,-2.80E+00,3.85E+00,1.22E+01,1.71E-01,1.49E-01,0.00E+00
10605,2.25E+01,-2.76E+00,5.59E+00,1.23E+01,1.71E-01,1.29E-02,0.00E+00
10606,2.07E+01,-7.50E+00,1.14E+01,1.23E+01,0.00E+00,-2.04E-02,-2.43E-01
10607,1.97E+01,-6.33E+00,1.02E+01,1.23E+01,1.08E-02,-2.64E-02,-3.51E-01
10608,2.17E+01,-5.89E+00,1.11E+01,1.23E+01,8.47E-03,-2.45E-02,-9.90E-02
10609,2.18E+01,-6.57E+00,1.15E+01,1.23E+01,4.40E-03,-2.11E-02,-8.76E-02
10610,2.25E+01,-3.58E+00,9.34E+00,1.23E+01,3.24E-02,-4.87E-02,0.00E+00
10611,2.18E+01,-2.15E+00,1.57E+00,9.64E+00,-8.78E-02,1.33E-01,-2.51E-01
10612,2.05E+01,-1.54E+00,0.00E+00,7.00E+00,-3.76E-01,0.00E+00,1.14E-02
10613,2.25E+01,-1.61E+00,0.00E+00,7.31E+00,-3.31E-01,0.00E+00,-3.00E-02
10614,1.17E+01,6.81E+00,1.32E+01,1.24E+01,-5.72E-03,-7.81E-03,-1.68E+00
10615,1.07E+01,7.50E+00,1.21E+01,1.24E+01,0.00E+00,-6.39E-03,-1.90E+00
10616,1.68E+01,1.85E+00,0.00E+00,6.45E+00,4.90E-01,0.00E+00,-8.18E-02
10617,1.85E+01,6.56E+00,0.00E+00,1.24E+01,3.20E-02,0.00E+00,-3.02E-01
10618,1.80E+01,7.50E+00,1.93E+00,1.24E+01,0.00E+00,5.93E-02,-4.20E-01
10619,1.77E+01,5.76E+00,2.16E+00,1.24E+01,1.41E-02,9.74E-02,-4.07E-01
10620,2.01E+01,-6.77E+00,1.17E+01,1.23E+01,3.54E-03,-2.09E-02,-3.05E-01
10621,1.90E+01,-7.50E+00,1.09E+01,1.23E+01,0.00E+00,-2.31E-02,-4.54E-01
10622,1.92E+01,-6.10E+00,1.44E+01,1.23E+01,2.77E-03,-4.26E-03,-4.49E-01
10623,2.25E+01,-2.68E+00,6.55E+00,1.23E+01,1.47E-01,-4.94E-02,0.00E+00
10624,2.25E+01,-3.61E+00,7.10E+00,1.23E+01,8.66E-02,-3.75E-02,0.00E+00
10625,2.16E+01,-2.67E+00,8.23E+00,1.23E+01,5.42E-02,-7.67E-02,-6.54E-02
10626,1.77E+01,-6.22E+00,9.37E+00,1.24E+01,1.68E-02,-2.87E-02,-6.02E-01
10627,2.11E+01,-6.67E+00,1.19E+01,1.23E+01,3.71E-03,-1.98E-02,-1.86E-01
10628,2.25E+01,-7.50E+00,1.16E+01,1.23E+01,0.00E+00,-2.00E-02,-2.73E-02
10629,2.25E+01,-3.73E+00,1.03E+01,1.23E+01,2.22E-02,-4.25E-02,0.00E+00
10630,2.09E+01,-1.70E+00,1.38E+00,8.46E+00,-1.74E-01,-4.83E-02,-1.65E-01
10631,2.15E+01,-1.02E+00,0.00E+00,6.59E+00,-2.78E-01,0.00E+00,1.01E-01
10632,1.19E+01,6.81E+00,1.42E+01,1.24E+01,-4.23E-03,-3.47E-03,-1.64E+00
10633,1.89E+01,4.98E+00,8.61E-01,1.23E+01,1.04E-01,7.92E-02,-2.14E-01
10634,1.90E+01,5.60E+00,0.00E+00,1.24E+01,7.49E-02,0.00E+00,-2.53E-01
10635,1.72E+01,1.74E+00,8.92E-01,6.98E+00,3.81E-01,-2.89E-02,-2.22E-02
10636,1.91E+01,6.77E+00,8.98E-01,1.24E+01,2.00E-02,3.59E-02,-2.60E-01
10637,1.91E+01,7.50E+00,0.00E+00,1.24E+01,5.25E-03,7.29E-03,-2.74E-01
10638,2.09E+01,-6.62E+00,1.31E+01,1.23E+01,2.41E-03,-1.36E-02,-2.17E-01
10639,2.05E+01,-6.32E+00,1.23E+01,1.23E+01,4.50E-03,-1.82E-02,-2.63E-01
10640,1.68E+01,-7.50E+00,1.11E+01,1.24E+01,0.00E+00,-2.45E-02,-8.04E-01
10641,2.07E+01,-7.50E+00,1.43E+01,1.23E+01,0.00E+00,-4.47E-03,-2.45E-01
10642,2.07E+01,-6.76E+00,1.50E+01,1.23E+01,1.60E-03,0.00E+00,-2.41E-01
10643,2.09E+01,-2.81E+00,6.57E+00,1.23E+01,1.45E-01,-4.68E-02,-5.95E-02
10644,2.14E+01,-3.34E+00,2.82E+00,1.23E+01,9.46E-02,2.21E-01,-6.88E-02
10645,2.25E+01,-2.28E+00,4.78E+00,1.22E+01,2.11E-01,1.75E-02,0.00E+00
10646,2.17E+01,-2.30E+00,6.14E+00,1.23E+01,1.91E-01,-5.66E-02,-1.96E-02
10647,2.15E+01,-3.26E+00,8.90E+00,1.23E+01,3.98E-02,-5.77E-02,-8.74E-02
10648,2.25E+01,-2.61E+00,7.68E+00,1.23E+01,8.10E-02,-7.99E-02,0.00E+00
10649,2.16E+01,-7.50E+00,1.21E+01,1.23E+01,0.00E+00,-1.78E-02,-1.28E-01
10650,2.09E+01,-5.87E+00,1.15E+01,1.23E+01,7.58E-03,-2.34E-02,-2.03E-01
10651,2.25E+01,-5.45E+00,1.16E+01,1.23E+01,8.47E-03,-2.39E-02,0.00E+00
10652,2.16E+01,-5.18E+00,1.09E+01,1.23E+01,1.24E-02,-2.83E-02,-1.14E-01
10653,2.25E+01,-4.55E+00,1.09E+01,1.23E+01,1.48E-02,-3.25E-02,0.00E+00
10654,2.25E+01,-1.09E+00,9.67E-01,7.61E+00,-2.22E-01,-2.85E-01,0.00E+00
10655,2.16E+01,-1.13E+00,1.77E+00,8.64E+00,-8.29E-02,-4.35E-01,-1.75E-01
10656,2.08E+01,-8.43E-01,8.42E-01,6.96E+00,-2.47E-01,-3.63E-01,1.81E-01
10657,9.56E+00,7.50E+00,1.21E+01,1.25E+01,0.00E+00,-1.69E-03,-2.08E+00
10658,1.27E+01,6.56E+00,1.35E+01,1.24E+01,-6.37E-03,-7.77E-03,-1.51E+00
10659,1.24E+01,6.53E+00,1.24E+01,1.24E+01,-9.31E-03,-1.22E-02,-1.58E+00
10660,1.84E+01,4.34E+00,4.81E-01,1.23E+01,1.78E-01,7.58E-02,-2.04E-01
10661,1.86E+01,6.07E+00,7.02E-01,1.24E+01,4.56E-02,3.59E-02,-2.84E-01
10662,1.88E+01,5.63E+00,1.35E+00,1.24E+01,5.32E-02,7.69E-02,-2.52E-01
10663,1.76E+01,1.37E+00,0.00E+00,5.89E+00,4.86E-01,0.00E+00,4.04E-01
10664,1.75E+01,6.57E+00,2.39E+00,1.24E+01,2.57E-03,7.75E-02,-4.83E-01
10665,2.15E+01,-7.50E+00,1.31E+01,1.23E+01,0.00E+00,-1.18E-02,-1.31E-01
10666,1.71E+01,-6.59E+00,1.05E+01,1.24E+01,8.90E-03,-2.81E-02,-7.36E-01
10667,2.12E+01,-6.93E+00,1.40E+01,1.23E+01,1.18E-03,-6.86E-03,-1.78E-01
10668,1.99E+01,-5.56E+00,1.43E+01,1.23E+01,3.31E-03,-5.12E-03,-3.43E-01
10669,2.09E+01,-6.10E+00,1.42E+01,1.23E+01,2.47E-03,-6.34E-03,-2.16E-01
10670,2.25E+01,-1.76E+00,5.83E+00,1.23E+01,2.14E-01,-1.41E-01,0.00E+00
10671,2.25E+01,-2.59E+00,8.84E+00,1.23E+01,3.80E-02,-7.14E-02,0.00E+00
10672,2.25E+01,-6.44E+00,1.22E+01,1.23E+01,3.85E-03,-1.83E-02,0.00E+00
10673,2.17E+01,-5.76E+00,1.20E+01,1.23E+01,6.16E-03,-2.02E-02,-1.06E-01
10674,2.18E+01,-6.53E+00,1.27E+01,1.23E+01,3.13E-03,-1.56E-02,-9.56E-02
10675,2.19E+01,-4.31E+00,1.11E+01,1.23E+01,1.36E-02,-3.27E-02,-8.07E-02
10676,2.25E+01,-1.71E+00,1.93E+00,9.55E+00,-5.75E-03,-8.40E-02,0.00E+00
10677,2.05E+01,-3.98E-01,0.00E+00,6.23E+00,-1.22E-01,0.00E+00,3.83E-01
10678,2.17E+01,-4.44E-01,9.69E-01,7.35E+00,-1.16E-01,-5.27E-01,1.74E-01
10679,1.95E+01,-2.03E+00,0.00E+00,7.95E+00,-3.66E-01,0.00E+00,-2.26E-01
10680,1.29E+01,7.50E+00,1.40E+01,1.24E+01,0.00E+00,-4.82E-03,-1.46E+00
10681,1.05E+01,3.04E+00,1.34E+01,1.24E+01,-2.14E-02,-1.79E-02,-1.86E+00
10682,1.79E+01,6.29E+00,4.75E-01,1.24E+01,3.56E-02,2.34E-02,-3.66E-01
10683,1.84E+01,6.40E+00,1.72E+00,1.24E+01,1.90E-02,6.85E-02,-3.40E-01
10684,1.96E+01,6.54E+00,0.00E+00,1.24E+01,3.34E-02,0.00E+00,-2.06E-01
10685,1.97E+01,7.50E+00,9.49E-01,1.24E+01,0.00E+00,3.30E-02,-2.17E-01
10686,2.12E+01,-5.77E+00,1.27E+01,1.23E+01,5.56E-03,-1.62E-02,-1.66E-01
10687,1.80E+01,-6.44E+00,1.03E+01,1.24E+01,1.04E-02,-2.79E-02,-5.90E-01
10688,2.14E+01,-7.50E+00,1.50E+01,1.23E+01,3.71E-04,-1.38E-03,-1.65E-01
10689,2.06E+01,-5.73E+00,1.50E+01,1.23E+01,3.58E-03,0.00E+00,-2.50E-01
10690,2.25E+01,-1.75E+00,7.03E+00,1.23E+01,1.29E-01,-1.33E-01,0.00E+00
10691,2.18E+01,-2.00E+00,5.31E+00,1.22E+01,2.32E-01,-5.71E-02,-6.49E-03
10692,2.25E+01,-1.50E+00,8.23E+00,1.23E+01,3.79E-02,-1.08E-01,0.00E+00
10693,2.25E+01,-3.52E+00,1.11E+01,1.23E+01,1.36E-02,-3.75E-02,0.00E+00
10694,2.17E+01,-3.09E+00,1.05E+01,1.23E+01,1.79E-02,-4.59E-02,-9.31E-02
10695,2.20E+01,-4.89E+00,1.04E+01,1.23E+01,1.78E-02,-3.22E-02,-5.74E-02
